"iter","lambda","coef_l2","auroc_true","auroc_naive","auroc_subject","brier_true","brier_naive","brier_subject","condition_id","arm","p_F","p_L","n","R2","is_main_rule"
144,1e-04,1.01708659225007,0.535150249817615,0.737012987012987,0.48538961038961,0.290498396201904,0.20002027806792,0.331150389517493,2,"A_fixed",10,0,50,0.05,FALSE
145,0.2,0.555986586365285,0.605410303945979,0.794745484400657,0.589490968801314,0.246210294271862,0.198184504706343,0.254075830778392,2,"A_fixed",10,0,50,0.05,FALSE
145,0.05,0.948367737381233,0.603229442084788,0.794745484400657,0.597701149425287,0.257145323923489,0.185770386496112,0.267235803857184,2,"A_fixed",10,0,50,0.05,FALSE
145,0.01,1.24420728730758,0.601516710733566,0.804597701149425,0.599343185550082,0.268208962655225,0.181921027712735,0.281429587586813,2,"A_fixed",10,0,50,0.05,FALSE
145,0.001,1.35712026053149,0.600971655861925,0.80623973727422,0.592775041050903,0.272593943138677,0.181224599498554,0.287510217396695,2,"A_fixed",10,0,50,0.05,FALSE
145,0.000396052545923595,1.36587875983404,0.600927010825297,0.80623973727422,0.591133004926108,0.272934224986722,0.181184665836485,0.287989558850704,2,"A_fixed",10,0,50,0.05,TRUE
145,1e-04,1.37026072306171,0.600911112053261,0.80623973727422,0.589490968801314,0.273104527366802,0.181165309146977,0.288229272924308,2,"A_fixed",10,0,50,0.05,FALSE
146,0.2,0.532367424233648,0.570877714826518,0.740740740740741,0.449275362318841,0.251529521944187,0.2111892064564,0.274570943368956,2,"A_fixed",10,0,50,0.05,FALSE
146,0.05,0.953892999742985,0.569908225526807,0.747181964573269,0.460547504025765,0.266130867686501,0.200097958046963,0.299402224433307,2,"A_fixed",10,0,50,0.05,FALSE
146,0.01,1.32599533374919,0.568873654769477,0.750402576489533,0.484702093397746,0.283013131600684,0.196978896931693,0.322735361063709,2,"A_fixed",10,0,50,0.05,FALSE
146,0.001,1.4916061231028,0.56841519918132,0.748792270531401,0.486312399355878,0.290589575364182,0.196773462721532,0.332983618684358,2,"A_fixed",10,0,50,0.05,FALSE
146,0.000396052545923595,1.50521112783116,0.568366788835997,0.748792270531401,0.48792270531401,0.291203260115618,0.196781160230761,0.333828810291492,2,"A_fixed",10,0,50,0.05,TRUE
146,1e-04,1.51205703621155,0.568354125202618,0.748792270531401,0.48792270531401,0.291511470092868,0.196786253108389,0.33425067276355,2,"A_fixed",10,0,50,0.05,FALSE
147,0.2,0.453814595267221,0.509051548930171,0.71301247771836,0.474153297682709,0.279413400437038,0.196926803504171,0.242534840933485,2,"A_fixed",10,0,50,0.05,FALSE
147,0.05,0.801745991047073,0.507628301585632,0.718360071301248,0.491978609625668,0.293775329458449,0.188473736543237,0.256028069493404,2,"A_fixed",10,0,50,0.05,FALSE
147,0.01,1.09757214774431,0.50650331181172,0.730837789661319,0.49554367201426,0.308323707474105,0.186612721426774,0.270950681339651,2,"A_fixed",10,0,50,0.05,FALSE
147,0.001,1.22575036851279,0.506164390031249,0.727272727272727,0.497326203208556,0.314779365034791,0.186748887696867,0.278552786460643,2,"A_fixed",10,0,50,0.05,FALSE
147,0.000396052545923595,1.23613411467762,0.506122925344833,0.727272727272727,0.497326203208556,0.315300389335364,0.186779322276226,0.279224357347707,2,"A_fixed",10,0,50,0.05,TRUE
147,1e-04,1.24137369429999,0.506123725821405,0.727272727272727,0.497326203208556,0.315563172381829,0.186795180031227,0.279564211900919,2,"A_fixed",10,0,50,0.05,FALSE
148,0.2,0.669874953316209,0.570614549298482,0.820033955857385,0.685908319185059,0.265075555922771,0.174033391650621,0.212094019708422,2,"A_fixed",10,0,50,0.05,FALSE
148,0.05,1.18510138930566,0.569382407585367,0.831918505942275,0.692699490662139,0.286810168288034,0.158687813005244,0.222232525600736,2,"A_fixed",10,0,50,0.05,FALSE
148,0.01,1.68466462705349,0.567786213082196,0.847198641765705,0.68251273344652,0.30965637427047,0.155226683634306,0.24219876197022,2,"A_fixed",10,0,50,0.05,FALSE
148,0.001,1.94378773267222,0.566998366327119,0.847198641765705,0.66553480475382,0.320550506946667,0.155479892865476,0.25519777071936,2,"A_fixed",10,0,50,0.05,FALSE
148,0.000396052545923595,1.96692036484882,0.566946953680569,0.847198641765705,0.66553480475382,0.321478399517822,0.1555462011346,0.256560246545493,2,"A_fixed",10,0,50,0.05,TRUE
148,1e-04,1.97874364701532,0.566912518418861,0.847198641765705,0.66383701188455,0.321950117024758,0.155582311284925,0.257265328823846,2,"A_fixed",10,0,50,0.05,FALSE
149,0.2,0.368049724399097,0.573979059962471,0.632,0.2896,0.247467050073859,0.228946967176713,0.304689505151889,2,"A_fixed",10,0,50,0.05,FALSE
149,0.05,0.593947014011876,0.570198473204269,0.6288,0.296,0.25417415500715,0.225334803397882,0.341726966034729,2,"A_fixed",10,0,50,0.05,FALSE
149,0.01,0.735074088785594,0.567550126336914,0.6256,0.2976,0.260439811908197,0.225568685479568,0.367596111186495,2,"A_fixed",10,0,50,0.05,FALSE
149,0.001,0.78119684761259,0.566704146644587,0.6272,0.2976,0.262718526871217,0.225956019993735,0.376473975590574,2,"A_fixed",10,0,50,0.05,FALSE
149,0.000396052545923595,0.784867916386009,0.56662446102197,0.6272,0.2976,0.262908491978809,0.225991915485296,0.377140882405562,2,"A_fixed",10,0,50,0.05,TRUE
149,1e-04,0.786557975702659,0.566597739136473,0.6256,0.2976,0.262994100205963,0.226008992354384,0.377468939262892,2,"A_fixed",10,0,50,0.05,FALSE
150,0.2,0.451635407149452,0.534357007175143,0.750402576489533,0.502415458937198,0.254680307842071,0.209422423453257,0.266128801581786,2,"A_fixed",10,0,50,0.05,FALSE
150,0.05,0.709593400647622,0.529878079703981,0.763285024154589,0.494363929146538,0.266468461744697,0.201824977851773,0.289136949003345,2,"A_fixed",10,0,50,0.05,FALSE
150,0.01,0.872130240613876,0.527174963199869,0.756843800322061,0.486312399355878,0.275495765761949,0.200361544906406,0.310246911161225,2,"A_fixed",10,0,50,0.05,FALSE
150,0.001,0.926863478312196,0.52625921287199,0.761674718196457,0.481481481481481,0.27868852438972,0.200249490754888,0.318661195405541,2,"A_fixed",10,0,50,0.05,FALSE
150,0.000396052545923595,0.930943324132232,0.526179770808845,0.761674718196457,0.481481481481481,0.278928730020372,0.2002472407128,0.319321250337663,2,"A_fixed",10,0,50,0.05,TRUE
150,1e-04,0.93296477831684,0.526153129632114,0.760064412238325,0.481481481481481,0.279047840415694,0.20024636507162,0.319646958131567,2,"A_fixed",10,0,50,0.05,FALSE
151,0.2,0.711716522535714,0.5914241665957,0.837359098228663,0.64573268921095,0.252303234053888,0.178977416363691,0.234705780249381,2,"A_fixed",10,0,50,0.05,FALSE
151,0.05,1.26256327567208,0.590521251462827,0.843800322061192,0.657004830917874,0.272696548253395,0.162664300091853,0.243319740406788,2,"A_fixed",10,0,50,0.05,FALSE
151,0.01,1.79792844391857,0.590322385607629,0.840579710144927,0.660225442834138,0.293923456697843,0.158688011672958,0.260642686625995,2,"A_fixed",10,0,50,0.05,FALSE
151,0.001,2.08145467204257,0.590279404922796,0.835748792270531,0.65378421900161,0.304071227311484,0.158607385747654,0.271468445578384,2,"A_fixed",10,0,50,0.05,FALSE
151,0.000396052545923595,2.10753994676239,0.59028726333159,0.835748792270531,0.655394524959742,0.30495738263612,0.158640253895361,0.272524688273115,2,"A_fixed",10,0,50,0.05,TRUE
151,1e-04,2.12082880278901,0.590291914226591,0.834138486312399,0.65378421900161,0.305405709589407,0.158659055797562,0.273072747528462,2,"A_fixed",10,0,50,0.05,FALSE
152,0.2,0.697554316155185,0.534653365378143,0.8224,0.6224,0.266619230696178,0.185180195544362,0.236984478175204,2,"A_fixed",10,0,50,0.05,FALSE
152,0.05,1.23067926791861,0.527369720731919,0.8368,0.6128,0.298107821711421,0.169745857719692,0.252585870920716,2,"A_fixed",10,0,50,0.05,FALSE
152,0.01,1.75886433119553,0.523010944939384,0.8416,0.616,0.327714568814595,0.164514692162028,0.273357277003383,2,"A_fixed",10,0,50,0.05,FALSE
152,0.001,2.03863548436886,0.521610533758916,0.84,0.6128,0.341085471127181,0.163842551296705,0.286125198603458,2,"A_fixed",10,0,50,0.05,FALSE
152,0.000396052545923595,2.06404185706822,0.521513572353082,0.84,0.6112,0.342214256655342,0.163833243503253,0.287439002126598,2,"A_fixed",10,0,50,0.05,TRUE
152,1e-04,2.07699422262689,0.521444337101312,0.84,0.6096,0.342784469840698,0.163831393393898,0.288142857475556,2,"A_fixed",10,0,50,0.05,FALSE
153,0.2,0.602155173567733,0.524600878954523,0.806763285024155,0.62962962962963,0.260849796508181,0.189199032908326,0.241957504786952,2,"A_fixed",10,0,50,0.05,FALSE
153,0.05,1.01484876641014,0.521080330109985,0.806763285024155,0.619967793880837,0.284311716110606,0.174724080560761,0.258618433848328,2,"A_fixed",10,0,50,0.05,FALSE
153,0.01,1.36756322090741,0.518000996354424,0.813204508856683,0.594202898550725,0.3062600532563,0.169730638401744,0.281567147490107,2,"A_fixed",10,0,50,0.05,FALSE
153,0.001,1.52526320711135,0.51642150426347,0.814814814814815,0.581320450885668,0.315873981191852,0.16857685235076,0.295053791774391,2,"A_fixed",10,0,50,0.05,FALSE
153,0.000396052545923595,1.53831094362391,0.516293098121602,0.814814814814815,0.579710144927536,0.316657254554266,0.1685006907295,0.296310326463723,2,"A_fixed",10,0,50,0.05,TRUE
153,1e-04,1.54494908272491,0.51622471139191,0.813204508856683,0.579710144927536,0.317055417589626,0.168462964091838,0.296964793934214,2,"A_fixed",10,0,50,0.05,FALSE
154,0.2,0.598343526668606,0.586885853901737,0.7712,0.4672,0.248854308473002,0.206308017590329,0.281639691827,2,"A_fixed",10,0,50,0.05,FALSE
154,0.05,1.0183510880747,0.583593213374914,0.7664,0.48,0.265107241252272,0.195301285787913,0.313692632462016,2,"A_fixed",10,0,50,0.05,FALSE
154,0.01,1.31773208141194,0.581458973033436,0.7616,0.4736,0.278902648795103,0.193834676620581,0.344145657510831,2,"A_fixed",10,0,50,0.05,FALSE
154,0.001,1.42739334270915,0.580751932920309,0.7648,0.4656,0.283965658363544,0.194148297626341,0.356665597346582,2,"A_fixed",10,0,50,0.05,FALSE
154,0.000396052545923595,1.43578842523859,0.580710332913653,0.7648,0.464,0.284350445652046,0.194186489439945,0.357659896022324,2,"A_fixed",10,0,50,0.05,TRUE
154,1e-04,1.43997730945762,0.580683772909404,0.7632,0.464,0.284542530656943,0.194206206222119,0.358155605766351,2,"A_fixed",10,0,50,0.05,FALSE
155,0.2,0.693493230934302,0.538892996991075,0.84,0.666666666666667,0.279655082671959,0.16793383745045,0.220854596495281,2,"A_fixed",10,0,50,0.05,FALSE
155,0.05,1.22254952461793,0.535943972212893,0.846666666666667,0.661666666666667,0.306322163195912,0.148750447287299,0.233761492878922,2,"A_fixed",10,0,50,0.05,FALSE
155,0.01,1.75459177966746,0.534051522488296,0.843333333333333,0.648333333333333,0.331415342271047,0.143276865967506,0.255217963802511,2,"A_fixed",10,0,50,0.05,FALSE
155,0.001,2.0683874009772,0.533186178390293,0.841666666666667,0.641666666666667,0.344218048268556,0.142707444035222,0.266240213637595,2,"A_fixed",10,0,50,0.05,FALSE
155,0.000396052545923595,2.09950168003341,0.533119391699776,0.843333333333333,0.638333333333333,0.345406507815147,0.142709214065893,0.267181749686144,2,"A_fixed",10,0,50,0.05,TRUE
155,1e-04,2.11551437855915,0.533096168510027,0.843333333333333,0.645,0.346012661164397,0.142713394932593,0.26766829702911,2,"A_fixed",10,0,50,0.05,FALSE
156,0.2,0.499895161952105,0.552516851685169,0.731078904991948,0.478260869565217,0.259555660733486,0.212487098409682,0.270370247903253,2,"A_fixed",10,0,50,0.05,FALSE
156,0.05,0.8666459582639,0.558670107010701,0.73268921095008,0.465378421900161,0.274904037571612,0.204167741599118,0.295821701098928,2,"A_fixed",10,0,50,0.05,FALSE
156,0.01,1.16446799275099,0.561728492849285,0.726247987117552,0.473429951690821,0.288835952868079,0.202889762324983,0.316848323049599,2,"A_fixed",10,0,50,0.05,FALSE
156,0.001,1.28445183676696,0.562619141914191,0.729468599033816,0.476650563607085,0.294363474286199,0.203196671038233,0.324460695489311,2,"A_fixed",10,0,50,0.05,FALSE
156,0.000396052545923595,1.29394761004243,0.562669226922692,0.729468599033816,0.476650563607085,0.294795430783757,0.203235555635982,0.325029994938932,2,"A_fixed",10,0,50,0.05,TRUE
156,1e-04,1.29868270705033,0.562695469546955,0.729468599033816,0.476650563607085,0.295010485495166,0.203255695021697,0.325313890324999,2,"A_fixed",10,0,50,0.05,FALSE
157,0.2,0.696751344610553,0.553190974774586,0.827697262479871,0.513687600644122,0.260681450761133,0.189773412897207,0.259084201204365,2,"A_fixed",10,0,50,0.05,FALSE
157,0.05,1.3112016703505,0.549765165939782,0.819645732689211,0.578099838969404,0.290368538734511,0.170262032795186,0.269510035968617,2,"A_fixed",10,0,50,0.05,FALSE
157,0.01,2.06807775501515,0.545164743401323,0.837359098228663,0.592592592592593,0.326824583329988,0.16228128031498,0.290727168167235,2,"A_fixed",10,0,50,0.05,FALSE
157,0.001,2.63919654041597,0.543742630447825,0.837359098228663,0.599033816425121,0.348176725297987,0.160578840589579,0.308078459299231,2,"A_fixed",10,0,50,0.05,FALSE
157,0.000396052545923595,2.70280419720955,0.543657658392667,0.840579710144927,0.597423510466989,0.350230985949973,0.160507473701228,0.309943303320292,2,"A_fixed",10,0,50,0.05,TRUE
157,1e-04,2.73737912624021,0.543615252983736,0.84219001610306,0.595813204508857,0.351319286090007,0.160476564736499,0.310934983154727,2,"A_fixed",10,0,50,0.05,FALSE
158,0.2,0.361854230135754,0.589309424487329,0.676282051282051,0.298076923076923,0.243959887345782,0.232416420516863,0.297643209864444,2,"A_fixed",10,0,50,0.05,FALSE
158,0.05,0.573495644769209,0.587685721529101,0.674679487179487,0.28525641025641,0.247041660149965,0.228457303734752,0.337740278634531,2,"A_fixed",10,0,50,0.05,FALSE
158,0.01,0.695987753430294,0.587022796181345,0.67948717948718,0.266025641025641,0.250478533158087,0.227640386667539,0.36712854005181,2,"A_fixed",10,0,50,0.05,FALSE
158,0.001,0.733836683759189,0.58687843146293,0.677884615384615,0.267628205128205,0.25172954674657,0.227572716252186,0.377209255560314,2,"A_fixed",10,0,50,0.05,FALSE
158,0.000396052545923595,0.736675201548956,0.586870108884928,0.677884615384615,0.267628205128205,0.251824922437256,0.227570979081533,0.377975590241762,2,"A_fixed",10,0,50,0.05,TRUE
158,1e-04,0.738032731660874,0.586867227992543,0.676282051282051,0.266025641025641,0.251871574445465,0.227570241378493,0.378346740702861,2,"A_fixed",10,0,50,0.05,FALSE
159,0.2,0.458209543117501,0.483619446308118,0.733766233766234,0.457792207792208,0.264676370376039,0.216517589862409,0.268838897769017,2,"A_fixed",10,0,50,0.05,FALSE
159,0.05,0.7592735942711,0.48686799699491,0.732142857142857,0.470779220779221,0.281530517046465,0.207938855067451,0.28703093140578,2,"A_fixed",10,0,50,0.05,FALSE
159,0.01,0.96984883954805,0.488796236405784,0.732142857142857,0.461038961038961,0.294248716397951,0.205311285734742,0.303038685692318,2,"A_fixed",10,0,50,0.05,FALSE
159,0.001,1.04596291328269,0.489363186038383,0.733766233766234,0.457792207792208,0.298848595215286,0.204857024741965,0.309787745628238,2,"A_fixed",10,0,50,0.05,FALSE
159,0.000396052545923595,1.05175568541781,0.48940834274098,0.733766233766234,0.457792207792208,0.299197421619761,0.204831544711849,0.31032505079086,2,"A_fixed",10,0,50,0.05,TRUE
159,1e-04,1.05462664337093,0.489421520141737,0.73538961038961,0.457792207792208,0.299370177252036,0.20481934742322,0.310597586284754,2,"A_fixed",10,0,50,0.05,FALSE
160,0.2,0.642407567362395,0.550253208040513,0.834415584415584,0.571428571428571,0.259438228187984,0.187285139407549,0.244380870500453,2,"A_fixed",10,0,50,0.05,FALSE
160,0.05,1.18524278634415,0.552066968330715,0.842532467532467,0.616883116883117,0.28408556380203,0.16898759183032,0.247430845414952,2,"A_fixed",10,0,50,0.05,FALSE
160,0.01,1.75605323306156,0.551350648216104,0.845779220779221,0.631493506493506,0.311199349498169,0.163077630975989,0.255770218792788,2,"A_fixed",10,0,50,0.05,FALSE
160,0.001,2.07020724056793,0.550347608055617,0.840909090909091,0.631493506493506,0.32459062646329,0.162994670067828,0.26197627034281,2,"A_fixed",10,0,50,0.05,FALSE
160,0.000396052545923595,2.09905209366269,0.550221048035368,0.839285714285714,0.628246753246753,0.325754704994019,0.163066426968889,0.262621055825103,2,"A_fixed",10,0,50,0.05,TRUE
160,1e-04,2.11380022932601,0.550163448026152,0.839285714285714,0.628246753246753,0.326345640107703,0.163107681314773,0.262962328160875,2,"A_fixed",10,0,50,0.05,FALSE
161,0.2,0.598884441073789,0.531974918756757,0.7856,0.5568,0.260326728506301,0.197327019370617,0.25848837443928,2,"A_fixed",10,0,50,0.05,FALSE
161,0.05,0.937084937253896,0.529937023521585,0.7888,0.5488,0.277986660993314,0.188545680971126,0.280740552393481,2,"A_fixed",10,0,50,0.05,FALSE
161,0.01,1.14851411524553,0.528483336712941,0.7824,0.5344,0.290208494523469,0.187343633489414,0.301207876016488,2,"A_fixed",10,0,50,0.05,FALSE
161,0.001,1.21951082039791,0.527906525365307,0.7824,0.536,0.294352947975725,0.187400255283437,0.308997253699215,2,"A_fixed",10,0,50,0.05,FALSE
161,0.000396052545923595,1.22480530071626,0.527856997097933,0.7824,0.536,0.294661699722024,0.187411695310718,0.30959311686381,2,"A_fixed",10,0,50,0.05,TRUE
161,1e-04,1.2274241017555,0.527825961527793,0.7824,0.536,0.294814689454208,0.187417622882386,0.309890056502991,2,"A_fixed",10,0,50,0.05,FALSE
162,0.2,0.498604628024369,0.577820381911661,0.740237691001698,0.451612903225806,0.257259968469132,0.202006096547992,0.258442434119669,2,"A_fixed",10,0,50,0.05,FALSE
162,0.05,0.875952948603635,0.580124562607886,0.743633276740238,0.471986417657046,0.267742802098762,0.192696060810707,0.279110092453224,2,"A_fixed",10,0,50,0.05,FALSE
162,0.01,1.16342857180171,0.580699205627335,0.752122241086587,0.478777589134126,0.278844673366154,0.191313345754712,0.299267429773857,2,"A_fixed",10,0,50,0.05,FALSE
162,0.001,1.2731963414213,0.580720037638637,0.752122241086587,0.477079796264856,0.283330406555179,0.1916355348406,0.307674258112607,2,"A_fixed",10,0,50,0.05,FALSE
162,0.000396052545923595,1.28171802984283,0.580706096215689,0.753820033955857,0.477079796264856,0.283680482901925,0.19167592809072,0.308343187942569,2,"A_fixed",10,0,50,0.05,TRUE
162,1e-04,1.28595792515433,0.580704013014559,0.752122241086587,0.477079796264856,0.283854715984913,0.191696914263493,0.308677902307979,2,"A_fixed",10,0,50,0.05,FALSE
163,0.2,0.428674913963268,0.53690170605691,0.70048309178744,0.347826086956522,0.253699158043976,0.220188386494311,0.302247117300463,2,"A_fixed",10,0,50,0.05,FALSE
163,0.05,0.707704574997757,0.537256757391148,0.70048309178744,0.35426731078905,0.264568642037913,0.213638515082234,0.34007905181913,2,"A_fixed",10,0,50,0.05,FALSE
163,0.01,0.928630216766211,0.534872818401016,0.713365539452496,0.360708534621578,0.276175215784559,0.211786898242271,0.366751311129264,2,"A_fixed",10,0,50,0.05,FALSE
163,0.001,1.02149117795777,0.533450530181687,0.714975845410628,0.359098228663446,0.281515525581289,0.211453240588536,0.376891938909728,2,"A_fixed",10,0,50,0.05,FALSE
163,0.000396052545923595,1.02895195593069,0.533335651207567,0.714975845410628,0.359098228663446,0.281951319626555,0.211434504619996,0.37768988960484,2,"A_fixed",10,0,50,0.05,TRUE
163,1e-04,1.0327187297857,0.533283258704726,0.714975845410628,0.359098228663446,0.282171839382603,0.21142541464455,0.378093146163675,2,"A_fixed",10,0,50,0.05,FALSE
164,0.2,0.47691457080808,0.536210825703983,0.721417069243156,0.399355877616747,0.258446839352393,0.211076748935799,0.291182199637498,2,"A_fixed",10,0,50,0.05,FALSE
164,0.05,0.769294849452134,0.54214185326741,0.731078904991948,0.410628019323671,0.268731151948903,0.204167938853926,0.323109609874914,2,"A_fixed",10,0,50,0.05,FALSE
164,0.01,0.976468095708361,0.545410601771872,0.739130434782609,0.420289855072464,0.277582811915237,0.203014471267979,0.347853312674056,2,"A_fixed",10,0,50,0.05,FALSE
164,0.001,1.05285959780745,0.546433297736911,0.742351046698873,0.4170692431562,0.280993677012356,0.203049138070194,0.356836419849379,2,"A_fixed",10,0,50,0.05,FALSE
164,0.000396052545923595,1.05871741452048,0.54651151049838,0.742351046698873,0.4170692431562,0.281257031334477,0.203059621138657,0.357519551930312,2,"A_fixed",10,0,50,0.05,TRUE
164,1e-04,1.06163915652741,0.546547892254228,0.742351046698873,0.4170692431562,0.281388352920323,0.203065152282594,0.357857998465351,2,"A_fixed",10,0,50,0.05,FALSE
165,0.2,0.716467364836857,0.568754644975968,0.827697262479871,0.64573268921095,0.259704667764062,0.179863367703687,0.234910589262522,2,"A_fixed",10,0,50,0.05,FALSE
165,0.05,1.22316928253828,0.564288556836505,0.835748792270531,0.657004830917874,0.283467260236817,0.165883428252887,0.249185705050493,2,"A_fixed",10,0,50,0.05,FALSE
165,0.01,1.68746177808025,0.560767857923525,0.834138486312399,0.650563607085346,0.306014774389638,0.163920036840662,0.271263325231434,2,"A_fixed",10,0,50,0.05,FALSE
165,0.001,1.91400566623165,0.559221193434158,0.834138486312399,0.64573268921095,0.316054929989262,0.164881273553688,0.282059990310051,2,"A_fixed",10,0,50,0.05,FALSE
165,0.000396052545923595,1.93376291436855,0.559118328914445,0.832528180354267,0.64573268921095,0.316894032840313,0.165005679306597,0.282979165500715,2,"A_fixed",10,0,50,0.05,TRUE
165,1e-04,1.94375714611299,0.559068021735273,0.829307568438003,0.64573268921095,0.317315968593818,0.16507078861186,0.283443732246969,2,"A_fixed",10,0,50,0.05,FALSE
166,0.2,0.468513425361626,0.576260059038304,0.740740740740741,0.471819645732689,0.248404738825491,0.213737030620885,0.280977335760287,2,"A_fixed",10,0,50,0.05,FALSE
166,0.05,0.768681768137947,0.573261548171233,0.729468599033816,0.471819645732689,0.256875386534406,0.205546501635598,0.3092103052368,2,"A_fixed",10,0,50,0.05,FALSE
166,0.01,0.977217089931957,0.570453758148616,0.729468599033816,0.465378421900161,0.265982171669048,0.204134824371421,0.329816670269229,2,"A_fixed",10,0,50,0.05,FALSE
166,0.001,1.05304170758438,0.569282761085107,0.726247987117552,0.463768115942029,0.269696467024479,0.204218028340155,0.337109411150797,2,"A_fixed",10,0,50,0.05,FALSE
166,0.000396052545923595,1.05884255275111,0.56919005179509,0.726247987117552,0.463768115942029,0.269987193964322,0.204234835551545,0.337660756861235,2,"A_fixed",10,0,50,0.05,TRUE
166,1e-04,1.06172779665286,0.569137029150886,0.726247987117552,0.463768115942029,0.270132067487959,0.204243714679133,0.337937243186182,2,"A_fixed",10,0,50,0.05,FALSE
167,0.2,0.567123673001685,0.565356568350882,0.798711755233494,0.595813204508857,0.252283231561653,0.19419841530332,0.250628489133329,2,"A_fixed",10,0,50,0.05,FALSE
167,0.05,0.89927301444969,0.562902034360275,0.798711755233494,0.581320450885668,0.265568040117322,0.184078764419464,0.274517615631464,2,"A_fixed",10,0,50,0.05,FALSE
167,0.01,1.12829266701487,0.560670101541981,0.793880837359098,0.555555555555556,0.27694988633253,0.18269274825642,0.302017560263239,2,"A_fixed",10,0,50,0.05,FALSE
167,0.001,1.21246629586922,0.559880355470548,0.793880837359098,0.533011272141707,0.281310423577489,0.182994140033213,0.314693192356573,2,"A_fixed",10,0,50,0.05,FALSE
167,0.000396052545923595,1.21893300737415,0.559807862062167,0.793880837359098,0.529790660225443,0.281647020072526,0.183032153659234,0.315732377042883,2,"A_fixed",10,0,50,0.05,TRUE
167,1e-04,1.22214473987154,0.55977969685273,0.793880837359098,0.529790660225443,0.281814283067701,0.183051782154805,0.31625453593019,2,"A_fixed",10,0,50,0.05,FALSE
168,0.2,0.674867732136827,0.542117144256234,0.842364532019704,0.658456486042693,0.265249788650214,0.180280648030939,0.236431793502621,2,"A_fixed",10,0,50,0.05,FALSE
168,0.05,1.27273811701087,0.541086344279821,0.848932676518883,0.673234811165846,0.293876773886395,0.158377966290914,0.244618873636881,2,"A_fixed",10,0,50,0.05,FALSE
168,0.01,1.90880767468181,0.539874797781817,0.858784893267652,0.661740558292282,0.323051667551021,0.152030077223296,0.259711442369171,2,"A_fixed",10,0,50,0.05,FALSE
168,0.001,2.28419817742325,0.539133544759761,0.857142857142857,0.658456486042693,0.337612793508303,0.151601447218563,0.270522271385399,2,"A_fixed",10,0,50,0.05,FALSE
168,0.000396052545923595,2.32106987198415,0.539063040797438,0.857142857142857,0.651888341543514,0.338931530233797,0.151620192690494,0.272204396095667,2,"A_fixed",10,0,50,0.05,TRUE
168,1e-04,2.34007675295801,0.539043171498966,0.855500821018062,0.650246305418719,0.339603348666851,0.151632689954796,0.273345346589636,2,"A_fixed",10,0,50,0.05,FALSE
169,0.2,0.530249886461023,0.584491207637513,0.745571658615137,0.476650563607085,0.247240832882592,0.204858577547823,0.276449168624952,2,"A_fixed",10,0,50,0.05,FALSE
169,0.05,0.850374088120157,0.58696563285834,0.755233494363929,0.470209339774557,0.256061807195595,0.197487479977323,0.310637983007577,2,"A_fixed",10,0,50,0.05,FALSE
169,0.01,1.08121487978532,0.587237718622595,0.750402576489533,0.439613526570048,0.264716926832052,0.196781227788904,0.343642159159488,2,"A_fixed",10,0,50,0.05,FALSE
169,0.001,1.16944705968268,0.586889634831082,0.745571658615137,0.429951690821256,0.268339557665321,0.197080995618288,0.357384461670047,2,"A_fixed",10,0,50,0.05,FALSE
169,0.000396052545923595,1.1763192015111,0.586861897154467,0.745571658615137,0.429951690821256,0.268627463880099,0.197113762288034,0.358475269581936,2,"A_fixed",10,0,50,0.05,TRUE
169,1e-04,1.17981252647048,0.586847627482682,0.747181964573269,0.429951690821256,0.268773781148181,0.197130548016586,0.359025599486275,2,"A_fixed",10,0,50,0.05,FALSE
170,0.2,0.631156579373505,0.591590416561515,0.82051282051282,0.581730769230769,0.249314911048162,0.190576712660746,0.248926108588153,2,"A_fixed",10,0,50,0.05,FALSE
170,0.05,1.01361724722078,0.588580149736219,0.82051282051282,0.560897435897436,0.263329668025761,0.178949910326111,0.275182920968617,2,"A_fixed",10,0,50,0.05,FALSE
170,0.01,1.32390832640094,0.584932322273363,0.817307692307692,0.548076923076923,0.277845531364732,0.175758065749966,0.302665662055783,2,"A_fixed",10,0,50,0.05,FALSE
170,0.001,1.45444560476632,0.583280977731845,0.817307692307692,0.548076923076923,0.284209375602719,0.175443721226994,0.31427044912812,2,"A_fixed",10,0,50,0.05,FALSE
170,0.000396052545923595,1.46498901061109,0.583140454816755,0.817307692307692,0.546474358974359,0.28472429167552,0.175438928072972,0.315189592246161,2,"A_fixed",10,0,50,0.05,TRUE
170,1e-04,1.47025776215682,0.583087738694675,0.817307692307692,0.546474358974359,0.284981531541371,0.175437692681149,0.31565192115782,2,"A_fixed",10,0,50,0.05,FALSE
171,0.2,0.496704190451266,0.5154435222113,0.763333333333333,0.551666666666667,0.291489125975204,0.205082200943395,0.251540395315411,2,"A_fixed",10,0,50,0.05,FALSE
171,0.05,0.800503745195224,0.521816341599279,0.763333333333333,0.538333333333333,0.309265558219166,0.196324960127752,0.268948593468152,2,"A_fixed",10,0,50,0.05,FALSE
171,0.01,1.01358128294982,0.526109328718379,0.76,0.528333333333333,0.320836051677713,0.193246211731114,0.285584457417202,2,"A_fixed",10,0,50,0.05,FALSE
171,0.001,1.09108673926231,0.527559878403342,0.755,0.528333333333333,0.324698288844436,0.192550821858846,0.292091663431493,2,"A_fixed",10,0,50,0.05,FALSE
171,0.000396052545923595,1.09699860562755,0.527658456311968,0.755,0.526666666666667,0.324985018183224,0.192505674848222,0.29259228385366,2,"A_fixed",10,0,50,0.05,TRUE
